plant_id,type,n,c2,c1,c0
KOHLS SAN BERNARDINO SOLAR FACILITY-SUN,SUN,1,0,8.9068599331296,0
SUNEDISON ANHEUSER BUSCH FAIRFIELD-SUN,SUN,1,0,8.90396397467962,0
CHUCKAWALLA VALLEY STATE PRISON-SUN,SUN,1,0,8.903061643433055,0
SUNEDISON WALMART APPLE VALLEY DC-SUN,SUN,1,0,8.904940763665243,0
WASTE MANAGEMENT ARDEN LFGTE-LFG,LFG,1,0,12.155559858719059,0
WASTE MANAGEMENT COLUMBIA RIDGE LFGTE-LFG,LFG,1,0,12.207492908148293,0
WASTE MANAGEMENT CROSSROADS LFGTE-LFG,LFG,1,0,10.86443902527235,0
SPRUCE RIDGE GAS RECOVERY-LFG,LFG,1,0,12.008510298958253,0
WASTE MANAGEMENT MIDDLE PENINSULA LFGTE-LFG,LFG,1,0,11.758401714272146,0
RIVERBEND LANDFILL-LFG,LFG,1,0,12.397431951157754,0
WESTSIDE LANDFILL GAS RECOVERY-LFG,LFG,1,0,11.16057255681402,0
WASTE MANAGEMENT MADISON COUNTY LFGTE-LFG,LFG,1,0,12.239736000689927,0
WASTE MANAGEMENT KING GEORGE LFGTE-LFG,LFG,1,0,12.097943286718309,0
WASTE MANAGEMENT ROLLING MEADOWS LFGTE-LFG,LFG,1,0,11.846527779944536,0
WASTE MANAGEMENT NORTHERN OAKS LFGTE-LFG,LFG,1,0,10.977854861832466,0
WASTE MANAGEMENT ECO VISTA LFGTE-LFG,LFG,1,0,11.893402495660958,0
SUPERIOR LANDFILL GAS RECOVERY-LFG,LFG,1,0,12.46779246582765,0
CANYON POWER PLANT-NG,NG,1,0,10.99238299023978,0
LANGLEY GULCH POWER PLANT-NG,NG,1,0,7.045493645697098,0
CLEVELAND CNTY GENERATING FACILITY-NG,NG,1,0,10.56895517476959,0
PACOLET DIESEL GENERATION FACILITY-DFO,DFO,1,0,-2.0608285537438227,0
LUVERNE WIND FARM-WND,WND,1,0,none,0
ASHTABULA WIND ENERGY CENTER-WND,WND,1,0,8.903937768106307,0
LANGDON WIND ENERGY CENTER-WND,WND,1,0,8.903990836115803,0
WILLMAR MUNICIPAL EAST SUBSTATION-DFO,DFO,1,0,10.676825459563037,0
WILLMAR MUNICIPAL SW SUBSTATION-DFO,DFO,1,0,10.098515314359291,0
SOUTHCENTRAL POWER PROJECT-NG,NG,1,0,6.954199537930107,0
RATCLIFFE-NG,NG,1,0,7.688641084774456,0
BISON I WIND ENERGY CENTER-WND,WND,1,0,8.904001343992373,0
MCFADDEN RIDGE-WND,WND,1,0,8.903889209030766,0
VACA DIXON SOLAR STATION-SUN,SUN,1,0,8.903812823451666,0
CSU EAST BAY-NG,NG,1,0,6.437221329293931,0
SF STATE UNIVERSITY-NG,NG,1,0,5.687462216648412,0
ARMENIA MOUNTAIN WIND FARM-WND,WND,1,0,8.903963956713987,0
ROLLING THUNDER WIND FARM-WND,WND,1,0,none,0
ROLLING THUNDER WIND FARM-MWH,MWH,1,0,none,0
ARCHER DANIELS MIDLAND COLUMBUS-SUB,SUB,1,0,12.808202477323382,0
NOBLES WIND PROJECT-WND,WND,1,0,8.904005114127406,0
NATURENER GLACIER WIND ENERGY 1-WND,WND,1,0,8.903917435169916,0
NATURENER GLACIER WIND ENERGY 2-WND,WND,1,0,8.904015374518663,0
NOATAK-DFO,DFO,1,0,0.0,0
SAVOONGA-DFO,DFO,1,0,0.0,0
UPPER KALSKAG-DFO,DFO,1,0,0.0,0
STEBBINS-DFO,DFO,1,0,0.0,0
SCAMMON BAY-DFO,DFO,1,0,0.0,0
QUINHAGAK-DFO,DFO,1,0,0.0,0
PILOT STATION-DFO,DFO,1,0,0.0,0
KOYUK-DFO,DFO,1,0,0.0,0
ELIM-DFO,DFO,1,0,0.0,0
GAMBELL-DFO,DFO,1,0,0.0,0
SHUNGNAK-DFO,DFO,1,0,0.0,0
KOTLIK-DFO,DFO,1,0,0.0,0
KIVALINA-DFO,DFO,1,0,0.0,0
KASIGLUK-DFO,DFO,1,0,0.0,0
TOKSOOK BAY-DFO,DFO,1,0,0.0,0
GENCONN MIDDLETOWN LLC-KER,KER,1,0,-135.40522931455666,0
TWIN CITIES HYDRO LLC-WAT,WAT,1,0,8.903962294022094,0
GENCONN DEVON LLC-KER,KER,1,0,-13.852429695434164,0
DENTON POWER LLC-LFG,LFG,1,0,10.430399930278991,0
GRANITE CITY WORKS-PUR,PUR,1,0,8.903987873547708,0
IVANPAH 2-SUN,SUN,1,0,8.903996031198309,0
IVANPAH 1-SUN,SUN,1,0,8.903995442343149,0
IVANPAH 3-SUN,SUN,1,0,8.903978525456534,0
STEEL WINDS II-WND,WND,1,0,8.903883519801441,0
MILFORD WIND CORRIDOR I LLC-WND,WND,1,0,8.903994510012273,0
SHEFFIELD WIND-WND,WND,1,0,8.90398735291143,0
CALPINE VINELAND SOLAR LLC-SUN,SUN,1,0,8.904410243350297,0
KAHEAWA WIND POWER II LLC-WND,WND,1,0,8.904140241765253,0
KAHEAWA WIND POWER II LLC-MWH,MWH,1,0,0.0,0
BULL HILL WIND PROJECT-WND,WND,1,0,8.903972727308775,0
LAKE DOROTHY HYDROELECTRIC PROJECT-WAT,WAT,1,0,8.903971950649382,0
KAHUKU WIND POWER LLC-WND,WND,1,0,8.904073216210852,0
CAMPBELL HILL WINDPOWER-WND,WND,1,0,8.903970767339189,0
SILVER SAGE WINDPOWER-WND,WND,1,0,8.903873732864872,0
CASPER WIND FARM-WND,WND,1,0,8.905480827484597,0
STREATOR CAYUGA RIDGE SOUTH-WND,WND,1,0,8.90400248414773,0
PENASCAL II WIND PROJECT LLC-WND,WND,1,0,8.903992013424546,0
STAR POINT WIND PROJECT LLC-WND,WND,1,0,8.90400756739142,0
RUGBY WIND POWER PROJECT-WND,WND,1,0,8.90400914927832,0
DRY LAKE WIND LLC-WND,WND,1,0,8.903957640779227,0
WESTROCK (WA)-BLQ,BLQ,1,0,11.155585906260022,0
SANTA MARIA LFG POWER PLANT-LFG,LFG,1,0,none,0
J&A-SANTA MARIA II LLC-LFG,LFG,1,0,none,0
WHITTIER LFG POWER PLANT #1-LFG,LFG,1,0,none,0
MESALANDS COMM COLLEGE WIND TURBINE-WND,WND,1,0,8.90150062426139,0
MILFORD WIND CORRIDOR STAGE II LLC-WND,WND,1,0,8.903916744194715,0
BLUE CANYON WINDPOWER V LLC-WND,WND,1,0,8.904014230698785,0
MEADOW LAKE WIND FARM LLC-WND,WND,1,0,8.903990264086877,0
BLACKSTONE WIND FARM LLC-WND,WND,1,0,8.903989703164811,0
LOST LAKES WIND FARM LLC-WND,WND,1,0,8.90398600696804,0
MEADOW LAKE WIND FARM II LLC-WND,WND,1,0,8.904008931007297,0
BLACKSTONE WIND FARM II LLC-WND,WND,1,0,8.90399926229435,0
MEADOW LAKE WIND FARM III LLC-WND,WND,1,0,8.90398777815473,0
QUILT BLOCK WIND FARM LLC-WND,WND,1,0,8.903987110130991,0
GREENSBURG-WND,WND,1,0,8.904038203212455,0
KODA BIOMASS PLANT-AB,AB,1,0,7.134301802050444,0
WILTON WIND II LLC-WND,WND,1,0,8.903961651193784,0
ASHTABULA WIND II LLC-WND,WND,1,0,8.90398534271721,0
UCI FACILITIES MANAGEMENT CENTRAL PLANT-NG,NG,1,0,5.331279161226385,0
TRAIL RIDGE LANDFILL GAS RECOVERY-LFG,LFG,1,0,11.512676996734692,0
PAYNE'S FERRY-WND,WND,1,0,8.904266422276967,0
CAMP REED-WND,WND,1,0,8.90438337508069,0
YAHOO CREEK-WND,WND,1,0,8.90372323583961,0
G2 ENERGY MARION LLC-LFG,LFG,1,0,11.169410778280232,0
BEAVER RIDGE WIND-WND,WND,1,0,8.90379396575691,0
STONEY CORNERS WIND FARM-WND,WND,1,0,8.90402490816004,0
G2 ENERGY OSTROM ROAD LLC-LFG,LFG,1,0,10.90568232118251,0
OREG 4 PEETZ-WH,WH,1,0,8.903953170788746,0
BIG SKY WIND LLC-WND,WND,1,0,8.90399675840898,0
TUANA SPRINGS-WND,WND,1,0,8.904297590121402,0
EURUS COMBINE HILLS TURBINE RANCH 2-WND,WND,1,0,8.904010434636161,0
SAVANNAH RIVER SITE BIOMASS COGEN-WDS,WDS,1,0,14.90537798977011,0
HIGHLAND WIND PROJECT (PA)-WND,WND,1,0,8.904031962147332,0
RV CSU POWER LLC-SUN,SUN,1,0,8.90537886007123,0
BEECH RIDGE ENERGY LLC-WND,WND,1,0,8.903999191196204,0
HARVEST WIND PROJECT-WND,WND,1,0,8.904009974735972,0
LANGFORD WIND POWER-WND,WND,1,0,8.904052906436844,0
BARTON CHAPEL WIND FARM-WND,WND,1,0,8.904074432350424,0
WINDY FLATS WIND PROJECT-WND,WND,1,0,8.904004136008766,0
WHITE RIVER LOCK AND DAM 1-WAT,WAT,1,0,8.903971055663254,0
WHITE RIVER LOCK AND DAM 2-WAT,WAT,1,0,8.904340563308345,0
WHITE RIVER LOCK AND DAM 3-WAT,WAT,1,0,8.903860502639024,0
CALABASAS GAS TO ENERGY FACILITY-LFG,LFG,1,0,13.148899346450007,0
FARMERS BRANCH RENEWABLE ENERGY FACILITY-LFG,LFG,1,0,11.424933893944203,0
WASTE MANAGEMENT LOCKWOOD LFGTE-LFG,LFG,1,0,10.962326098793076,0
MESQUITE CREEK LFGTE PROJECT-LFG,LFG,1,0,11.324926649363316,0
WASTE MANAGEMENT NAPLES LFGTE PROJECT-LFG,LFG,1,0,12.286052411572001,0
WASTE MANAGEMENT PIEDMONT LFGTE PROJECT-LFG,LFG,1,0,12.086117575474045,0
SUBURBAN LANDFILL GAS RECOVERY-LFG,LFG,1,0,11.426462487214732,0
CEDAR HILLS WIND FARM-WND,WND,1,0,8.904029940992093,0
GLEN ULLIN STATION 6-WH,WH,1,0,8.9040534851298,0
BRIDGEWATER DAIRY ANAEROBIC DIGESTER-OBG,OBG,1,0,44.67728856113556,0
COLORADO HIGHLANDS WIND-WND,WND,1,0,8.904020974351887,0
UNIVERSITY OF DELAWARE WIND TURBINE-WND,WND,1,0,8.90439308853336,0
MEADOW LAKE WIND FARM IV-WND,WND,1,0,8.90399247050094,0
HSCO CHP-NG,NG,1,0,4.613078692928943,0
PPL FREY FARM LANDFILL WIND-WND,WND,1,0,8.903654554322758,0
PPL GLENDON LFGTE PLANT-LFG,LFG,1,0,10.884926077840044,0
ORONO HYDRO STATION-WAT,WAT,1,0,8.904222584336024,0
CHAUTAUQUA LFGTE FACILITY-LFG,LFG,1,0,12.638047777800786,0
PILLAR MOUNTAIN WIND PROJECT MICROGRID-WND,WND,1,0,8.904229900115217,0
VANTAGE WIND ENERGY LLC-WND,WND,1,0,8.904005057725879,0
LOST CREEK WIND ENERGY FACILITY-WND,WND,1,0,8.904011763065123,0
LITTLE QUINNESEC FALLS HYDRO PROJECT-WAT,WAT,1,0,8.9039529324368,0
EXELON SOLAR CHICAGO-SUN,SUN,1,0,8.903895519483473,0
SPRING VALLEY WIND PROJECT-WND,WND,1,0,8.90401998224161,0
DAY COUNTY WIND LLC-WND,WND,1,0,8.903988868584422,0
LOWER SNAKE RIVER WIND ENERGY PROJECT-WND,WND,1,0,8.904003712685327,0
"HIGH POINT, POLO-DFO",DFO,1,0,14.166747652641076,0
BLUE WING SOLAR ENERGY GENERATION-SUN,SUN,1,0,8.90417381584527,0
BENT TREE WIND FARM PHASE 1-WND,WND,1,0,8.904011839832327,0
GLACIER HILLS-WND,WND,1,0,8.90398649565415,0
SHELBY SOLAR ENERGY GENERATION FACILITY-SUN,SUN,1,0,8.90474846185937,0
FPL ENERGY MONTEZUMA WINDS LLC-WND,WND,1,0,8.903973180453546,0
JACKSONVILLE SOLAR-SUN,SUN,1,0,8.904987640857753,0
WYANDOT SOLAR FARM-SUN,SUN,1,0,8.903835844115077,0
PSEG HACKETTSTOWN-SUN,SUN,1,0,8.904029148364,0
CM48-SUN,SUN,1,0,8.903939299527313,0
SOLDOTNA-NG,NG,1,0,17.89916054658254,0
CEDAR CREEK II-WND,WND,1,0,8.903984841781767,0
GOSHEN PHASE II-WND,WND,1,0,8.90399835124516,0
EC&R PAPALOTE CREEK II LLC-WND,WND,1,0,none,0
ENEL SALT WELLS LLC-GEO,GEO,1,0,8.903933656443803,0
WAVERLY COMMUNITY WIND PROJECT-WND,WND,1,0,8.903357887956712,0
CRAYOLA SOLAR PROJECT-SUN,SUN,1,0,8.902520452042072,0
SOLAR PHOTOVOLTAIC PROJECT #03-SUN,SUN,1,0,8.90996392640658,0
SOLAR PHOTOVOLTAIC PROJECT #05-SUN,SUN,1,0,8.905049440392151,0
SOLAR PHOTOVOLTAIC PROJECT #06-SUN,SUN,1,0,8.903898437809575,0
SOLAR PHOTOVOLTAIC PROJECT #07-SUN,SUN,1,0,8.90336684784699,0
SOLAR PHOTOVOLTAIC PROJECT #08-SUN,SUN,1,0,8.907165574608197,0
SOLAR PHOTOVOLTAIC PROJECT #09-SUN,SUN,1,0,8.90483767888865,0
SOLAR PHOTOVOLTAIC PROJECT #10-SUN,SUN,1,0,8.90906958068168,0
SOLAR PHOTOVOLTAIC PROJECT #11-SUN,SUN,1,0,8.903485404730752,0
SOLAR PHOTOVOLTAIC PROJECT #12-SUN,SUN,1,0,none,0
SOLAR PHOTOVOLTAIC PROJECT #13-SUN,SUN,1,0,8.90401937124599,0
SOLAR PHOTOVOLTAIC PROJECT #15-SUN,SUN,1,0,8.904433088988636,0
SOLAR PHOTOVOLTAIC PROJECT #16-SUN,SUN,1,0,8.90566426268176,0
SOLAR PHOTOVOLTAIC PROJECT #17-SUN,SUN,1,0,8.903032248579732,0
SOLAR PHOTOVOLTAIC PROJECT #18-SUN,SUN,1,0,8.90494593879495,0
SOLAR PHOTOVOLTAIC PROJECT #23-SUN,SUN,1,0,8.905205156232334,0
SOLAR PHOTOVOLTAIC PROJECT #22-SUN,SUN,1,0,8.907056791856242,0
ROTH ROCK WIND FARM LLC-WND,WND,1,0,8.904010417552254,0
"ROTH ROCK NORTH WIND FARM, LLC-WND",WND,1,0,8.903116003538338,0
DEERHAVEN RENEWABLE-WDS,WDS,1,0,13.711640354879595,0
CIMARRON SOLAR FACILITY-SUN,SUN,1,0,8.90398568383105,0
KIT CARSON WINDPOWER-WND,WND,1,0,8.903957140977951,0
SOLAR PHOTOVOLTAIC PROJECT #26-SUN,SUN,1,0,8.903482131785136,0
SOLAR PHOTOVOLTAIC PROJECT #27-SUN,SUN,1,0,8.903440105613344,0
SOLAR PHOTOVOLTAIC PROJECT #28-SUN,SUN,1,0,8.904428531759084,0
WELCOME WIND TURBINE-WND,WND,1,0,8.904945426878761,0
RENEWABLE ENERGY SERVICES OF OHIO-LFG,LFG,1,0,10.441593463879979,0
EARTHMOVERS LFGTE-LFG,LFG,1,0,12.375131057742307,0
LAKOTA WIND WIND FARM-WND,WND,1,0,8.9040123062101,0
IOWA LAKES SUPERIOR WIND FARM-WND,WND,1,0,8.903785780676387,0
MA MILITARY RESERVATION WIND PROJECT-WND,WND,1,0,8.903649208283827,0
VICTOR VALLEY CC CPV SOLAR-SUN,SUN,1,0,8.902443745000397,0
PA SOLAR PARK-SUN,SUN,1,0,8.90385538602345,0
IOWA LAKES COMMUNITY COLLEGE WIND FARM-WND,WND,1,0,8.90421755481356,0
TEXICO WIND RANCH LP-WND,WND,1,0,8.906423739816052,0
CEDRO HILL WIND LLC-WND,WND,1,0,8.904008929088572,0
TALOGA WIND LLC-WND,WND,1,0,8.903992130446891,0
LAREDO RIDGE WIND LLC-WND,WND,1,0,8.904004062478535,0
LITTLE PRINGLE I WIND FARM-WND,WND,1,0,0.0,0
LITTLE PRINGLE II WIND FARM-WND,WND,1,0,0.0,0
DORCHESTER SOLAR SITE-SUN,SUN,1,0,8.909781334585627,0
MARSH LANDING GENERATING STATION-NG,NG,1,0,11.026713912231687,0
CHESTNUT FLATS WIND FARM-WND,WND,1,0,8.90397074057573,0
HAVERHILL SOLAR POWER PROJECT-SUN,SUN,1,0,8.901351551519525,0
NEDC SOLAR SITE-SUN,SUN,1,0,8.909089464175022,0
GRANT COUNTY WIND LLC-WND,WND,1,0,8.903991238263066,0
CRESCENT DUNES SOLAR ENERGY-SUN,SUN,1,0,8.904009032868686,0
CROFTON BLUFFS WIND LLC-WND,WND,1,0,8.904025007796188,0
AQUA INGRAMS MILL-SUN,SUN,1,0,8.899707683574636,0
OREG 3 INC-WH,WH,1,0,8.904034814451027,0
ALTA WIND ENERGY CENTER I-WND,WND,1,0,8.90400443515065,0
FLAT WATER WIND FARM LLC-WND,WND,1,0,8.904001179752704,0
MINONK WIND FARM-WND,WND,1,0,8.90400309094781,0
SANDY RIDGE WIND FARM-WND,WND,1,0,8.904058640460887,0
OU SPIRIT WIND FARM-WND,WND,1,0,8.904004770544391,0
HARDSCRABBLE WIND POWER LLC-WND,WND,1,0,8.903991693045741,0
BIG BLUE-WND,WND,1,0,8.903926822053021,0
NORTHERN COLORADO WIND LLC-WND,WND,1,0,8.90404772891903,0
ALTA WIND ENERGY CENTER II-WND,WND,1,0,8.904008293957807,0
ALTA WIND ENERGY CENTER III-WND,WND,1,0,8.903996095217403,0
ALTA WIND ENERGY CENTER IV-WND,WND,1,0,8.904052244824483,0
ALTA WIND ENERGY CENTER V-WND,WND,1,0,8.904006806851548,0
ALPINE SOLAR-SUN,SUN,1,0,8.904029479145622,0
CARLETON COLLEGE-WND,WND,1,0,8.904229973691258,0
CEDAR HILLS-LFG,LFG,1,0,none,0
DUNLAP-WND,WND,1,0,8.904001400407607,0
CRITERION-WND,WND,1,0,8.903956664284955,0
DUTCH WIND ENERGY-WND,WND,1,0,8.903975639619661,0
GARNET WIND ENERGY CENTER-WND,WND,1,0,8.903863213526144,0
LORAINE WINDPARK PROJECT LLC-WND,WND,1,0,8.904010859012319,0
ADELANTO SOLAR PROJECT-SUN,SUN,1,0,8.904313997897843,0
PINE TREE SOLAR PROJECT-SUN,SUN,1,0,8.903736618117344,0
MACLAY SOLAR PROJECT-SUN,SUN,1,0,8.903589963262561,0
PACIFIC CRUISE SHIP TERMINALS BERTH 93-SUN,SUN,1,0,0.0,0
1420 COIL AV #C-SUN,SUN,1,0,8.901683999243554,0
OCCIDENTAL COLLEGE SOLAR PROJECT-SUN,SUN,1,0,8.904542930293559,0
METRO SUPPORT SERVICES CENTER SOLAR-SUN,SUN,1,0,8.902215592146248,0
LOS ANGELES HARBOR COLLEGE-SUN,SUN,1,0,none,0
CEDAR POINT WIND-WND,WND,1,0,8.904001773421578,0
SAN LUIS VALLEY SOLAR RANCH-SUN,SUN,1,0,8.90403063258477,0
COPPER CROSSING SOLAR LLC-SUN,SUN,1,0,none,0
BIG HORN WIND II-WND,WND,1,0,8.903989059568318,0
JUNIPER CANYON I WIND PROJECT-WND,WND,1,0,8.903989402210282,0
MAYBERRY SOLAR LLC-SUN,SUN,1,0,8.903591871212559,0
MONT BELVIEU COGENERATION UNIT-NG,NG,1,0,4.581088509458649,0
FPL ENERGY ILLINOIS WIND LLC-MWH,MWH,1,0,none,0
FPL ENERGY ILLINOIS WIND LLC-WND,WND,1,0,none,0
SUNRAY WIND I-WND,WND,1,0,8.903934968723059,0
TOP OF THE WORLD WINDPOWER PROJECT-WND,WND,1,0,8.904020606120127,0
KENT COUNTY WASTEWATER TREATMENT SOLAR-SUN,SUN,1,0,8.904500540810789,0
MOJAVE SOLAR PROJECT-SUN,SUN,1,0,8.903997193410206,0
CROSSROADS WIND FARM-WND,WND,1,0,8.903999228517858,0
LEANING JUNIPER WIND POWER II-WND,WND,1,0,8.90399564410144,0
DE SOLAR 10240 OLD DOWD RD-SUN,SUN,1,0,8.904434859638371,0
DE SOLAR 657 BRIGHAM RD-SUN,SUN,1,0,8.906258461469353,0
DE SOLAR 1725 DRYWALL DR-SUN,SUN,1,0,8.901532104367085,0
DOVER SUN PARK-SUN,SUN,1,0,8.903757538341603,0
ROADRUNNER SOLAR-SUN,SUN,1,0,8.904062919444462,0
PANOCHE VALLEY SOLAR FARM-SUN,SUN,1,0,8.904001375526766,0
SILVER LAKE SOLAR FARM-SUN,SUN,1,0,8.903893230303098,0
WHITE OAK ENERGY LLC-WND,WND,1,0,8.903991427964387,0
CARGILL B6 BIOFACTORY-OBG,OBG,1,0,7.084229609266805,0
CARGILL DRY CREEK BIOFACTORY-OBG,OBG,1,0,none,0
"KETTLE BUTTE DIGESTER, LLC-OBG",OBG,1,0,6.201571782037243,0
ELK CITY LLC-WND,WND,1,0,8.90399643683833,0
BALDWIN WIND LLC-WND,WND,1,0,8.903984740668452,0
CITYCENTER CENTRAL PLANT COGEN UNITS-NG,NG,1,0,4.638887099583905,0
GARRISON ENERGY CENTER LLC-NG,NG,1,0,6.909130894770954,0
UILK WIND LLC-WND,WND,1,0,8.903491165360855,0
TRENTON SOLAR FARM-SUN,SUN,1,0,8.903983663628857,0
THERMO NO 1-GEO,GEO,1,0,8.903499339702229,0
FOX ISLAND WIND LLC-WND,WND,1,0,8.903791248907929,0
HENRICO-LFG,LFG,1,0,11.697800258233597,0
RED MESA WIND LLC-WND,WND,1,0,8.903998515900831,0
KEENAN II RENEWABLE ENERGY CO LLC-WND,WND,1,0,8.904027161732381,0
AVENAL PARK-SUN,SUN,1,0,8.903612815787806,0
SUN CITY PROJECT LLC-SUN,SUN,1,0,8.903950512446615,0
SAND DRAG LLC-SUN,SUN,1,0,8.903966548858607,0
MORGANTOWN SOLAR PARK-SUN,SUN,1,0,8.906419164914988,0
510 REPP ONE-SUN,SUN,1,0,8.906087462982327,0
SIPHON DROP POWER PLANT-WAT,WAT,1,0,8.904104378416653,0
MP DURHAM LLC-LFG,LFG,1,0,11.129536251192073,0
MP WAYNE LLC-LFG,LFG,1,0,11.364499564704765,0
POCONO SOLAR PROJECT-SUN,SUN,1,0,8.902442811248578,0
COGENTRIX OF ALAMOSA-SUN,SUN,1,0,8.904035489997872,0
QUESTA SOLAR FACILITY-SUN,SUN,1,0,8.90472590259216,0
BELLEVUE SOLAR PROJECT-SUN,SUN,1,0,8.904203404604548,0
AGUA CALIENTE SOLAR PROJECT-SUN,SUN,1,0,8.90400810969618,0
LAKEFIELD WIND PROJECT LLC-WND,WND,1,0,8.904013841846579,0
ADAMS WIND GENERATIONS LLC-WND,WND,1,0,8.903954825648865,0
JERSEY VALLEY GEOTHERMAL POWER PLANT-GEO,GEO,1,0,8.904034142344319,0
GREATER SANDHILL I-SUN,SUN,1,0,8.903899400400974,0
AV SOLAR RANCH ONE-SUN,SUN,1,0,8.903998323603975,0
DRY LAKE WIND II LLC-WND,WND,1,0,none,0
NEW ENGLAND WIND LLC-WND,WND,1,0,8.904023623568806,0
LINDEN SOLAR FARM-SUN,SUN,1,0,8.902798959769417,0
YARDVILLE SOLAR FARM-SUN,SUN,1,0,8.903141950280821,0
WEA TEXAS BAYONNE-SUN,SUN,1,0,8.901214794071043,0
MATRIX BUILDINGS A&B (PERTH AMBOY) SOLAR-SUN,SUN,1,0,8.905782676949952,0
COMMUNITY WIND NORTH LLC-WND,WND,1,0,8.903954825015528,0
RIDGEWIND-WND,WND,1,0,8.903979500006756,0
ASHTABULA WIND III LLC-WND,WND,1,0,8.904039155691649,0
GSK YORK RDC SOLAR FACILITY-SUN,SUN,1,0,8.903756906366707,0
UASTP I-SUN,SUN,1,0,8.900496636581648,0
BIG SKY DAIRY DIGESTER-OBG,OBG,1,0,9.723082904065755,0
GENESIS SOLAR ENERGY PROJECT-SUN,SUN,1,0,8.903998025304723,0
DANIELSON WIND FARMS LLC-WND,WND,1,0,8.904240968041554,0
DOW JONES SOUTH BRUNSWICK SOLAR-SUN,SUN,1,0,8.904301179375581,0
CANNELTON HYDROELECTRIC PLANT-WAT,WAT,1,0,8.904002685114582,0
SMITHLAND HYDROELECTRIC PLANT-WAT,WAT,1,0,8.904012254040385,0
WILLOW ISLAND HYDROELECTRIC PLANT-WAT,WAT,1,0,8.903984391149617,0
TAYLORSVILLE SOLAR LLC-SUN,SUN,1,0,8.896573772941666,0
NORTHWEST REGIONAL-LFG,LFG,1,0,11.242012778233757,0
ONEIDA HERKIMER-LFG,LFG,1,0,10.722247916190462,0
EAGLE VALLEY (MI)-LFG,LFG,1,0,10.63145209617742,0
PRAIRIE VIEW IL-LFG,LFG,1,0,10.713498886573676,0
PRAIRIE BLUFF-LFG,LFG,1,0,10.176999210299288,0
WEST CAMDEN-LFG,LFG,1,0,10.336301086552293,0
GENEVA-LFG,LFG,1,0,12.5303937710621,0
MAHONING-LFG,LFG,1,0,12.679403354708848,0
KNOUSE SOLAR PROJECT 1-SUN,SUN,1,0,8.905111507107275,0
NOTUS WIND 1-WND,WND,1,0,8.902829705766775,0
SHERBINO II-WND,WND,1,0,8.903974440544928,0
ELK WIND FARM-WND,WND,1,0,8.904041597067142,0
GRATIOT WIND PARK-WND,WND,1,0,8.904001122315709,0
YOLO COUNTY SOLAR PROJECT-SUN,SUN,1,0,8.908035862854128,0
BUFFALO RIDGE II LLC-WND,WND,1,0,8.90399575398889,0
DOUBLE A DIGESTER-OBG,OBG,1,0,7.589931438061411,0
RYEGRASS WINDFARM-WND,WND,1,0,8.9037755270364,0
HAMMETT HILL WINDFARM-WND,WND,1,0,8.904050794475678,0
MAINLINE WINDFARM-WND,WND,1,0,8.90393489647427,0
DESERT MEADOW WINDFARM-WND,WND,1,0,8.903823697078577,0
COLD SPRINGS WINDFARM-WND,WND,1,0,8.90382005976901,0
OAK GLEN WIND FARM-WND,WND,1,0,8.904070736768066,0
BELLEFONTAINE GAS PRODUCERS LLC-LFG,LFG,1,0,25.482450626051453,0
VALLEY VIEW TRANSMISSION LLC-WND,WND,1,0,8.904168768312791,0
SOLAR STAR NORTH CAROLINA II LLC-SUN,SUN,1,0,8.903777093660533,0
DAVIDSON GAS PRODUCERS LLC-LFG,LFG,1,0,10.199543183696045,0
JUNIPER RIDGE HYDROELECTRIC PROJECT-WAT,WAT,1,0,8.904213245365174,0
"SOLAR PARK GAINESVILLE, LLC-SUN",SUN,1,0,8.906894564844775,0
CALIFORNIA VALLEY SOLAR RANCH-SUN,SUN,1,0,8.903999453211343,0
SOLAR PHOTOVOLTAIC PROJECT #42-SUN,SUN,1,0,8.90385637480821,0
SILVER STATE SOLAR POWER NORTH-SUN,SUN,1,0,8.90400295329919,0
PINE TREE ACRES WM LFGTE-LFG,LFG,1,0,11.271628401361864,0
TWO PONDS WINDFARM-WND,WND,1,0,8.904164666582902,0
MCGINNESS HILLS-GEO,GEO,1,0,8.904036282804482,0
LAUREL MOUNTAIN-WND,WND,1,0,none,0
LAUREL MOUNTAIN-MWH,MWH,1,0,none,0
PILESGROVE-SUN,SUN,1,0,8.903738448222311,0
BLUE CREEK WIND PROJECT-WND,WND,1,0,8.904002088679666,0
TUSCARORA GEOTHERMAL POWER PLANT-GEO,GEO,1,0,8.903917067748406,0
NRG SOLAR BORREGO I-SUN,SUN,1,0,none,0
SAN EMIDIO-GEO,GEO,1,0,8.904181764084116,0
SENECA SUSTAINABLE ENERGY LLC-WDS,WDS,1,0,10.040377332146535,0
145 TALMADGE SOLAR-SUN,SUN,1,0,8.90280322627617,0
MOUNTAIN VIEW IV-WND,WND,1,0,8.90399089693916,0
CALTECH CENTRAL-OBG,OBG,1,0,0.0,0
"MARTINS CREEK SOLAR NC, LLC-SUN",SUN,1,0,8.9094651261748,0
NAPOLEON SOLAR I-SUN,SUN,1,0,8.903682339117879,0
BISHOP HILL ENERGY LLC-WND,WND,1,0,8.903994420175978,0
ROMARK PA SOLAR-SUN,SUN,1,0,8.902123229918308,0
BLUE RIDGE LANDFILL-LFG,LFG,1,0,11.118810352266685,0
WESTERVELT MOUNDVILLE COGEN-WDS,WDS,1,0,6.05202425446785,0
