plant_id,bus_id,Pg,status,Pmax,Pmin,ramp_30,type,region
MARSH LANDING GENERATING STATION-NG,309998,1,OP,765.2,120.0,120.0,NG,Western
CHESTNUT FLATS WIND FARM-WND,140511,1,OP,38.0,0.0,0.0,WND,Eastern
HAVERHILL SOLAR POWER PROJECT-SUN,140511,1,OP,0.5,0,0,SUN,Eastern
NEDC SOLAR SITE-SUN,133506,1,OP,0.5, , ,SUN,Eastern
GRANT COUNTY WIND LLC-WND,158865,1,OP,20.0,0.0,0.0,WND,Eastern
CRESCENT DUNES SOLAR ENERGY-SUN,310039,1,OP,110.0, , ,SUN,uncertain
CROFTON BLUFFS WIND LLC-WND,159370,1,OP,40.0,1.0,1.0,WND,Eastern
AQUA INGRAMS MILL-SUN,146515,1,OP,0.7, , ,SUN,Eastern
OREG 3 INC-WH,173521,1,OP,3.3,3.0,3.0,WH,Eastern
ALTA WIND ENERGY CENTER I-WND,173521,1,OP,150.0,0,0,WND,Western
FLAT WATER WIND FARM LLC-WND,173521,1,OP,60.0,0,0,WND,Eastern
MINONK WIND FARM-WND,173508,1,OP,192.3,40.0,40.0,WND,Eastern
SANDY RIDGE WIND FARM-WND,125041,1,OP,48.2,40.0,40.0,WND,Eastern
OU SPIRIT WIND FARM-WND,168654,1,OP,101.2,0.1,0.1,WND,Eastern
HARDSCRABBLE WIND POWER LLC-WND,143754,1,OP,74.0,0.0,0.0,WND,Eastern
BIG BLUE-WND,170796,1,OP,36.0,0.1,0.1,WND,Eastern
NORTHERN COLORADO WIND LLC-WND,205891,1,OP,174.3,0.0,0.0,WND,Western
ALTA WIND ENERGY CENTER II-WND,205891,1,OP,150.0,0,0,WND,Western
ALTA WIND ENERGY CENTER III-WND,205891,1,OP,150.0,0,0,WND,Western
ALTA WIND ENERGY CENTER IV-WND,205891,1,OP,102.0,0,0,WND,Western
ALTA WIND ENERGY CENTER V-WND,205891,1,OP,168.0,0,0,WND,Western
ALPINE SOLAR-SUN,310860,1,OP,66.0, , ,SUN,Western
CARLETON COLLEGE-WND,144554,1,OP,3.2,0.0,0.0,WND,Eastern
CEDAR HILLS-LFG,202949,1,OP,5.399999999999999,0.1,0.1,LFG,Western
DUNLAP-WND,204277,1,OP,111.0,0.0,0.0,WND,Western
CRITERION-WND,122914,1,OP,70.0,0.5,0.5,WND,Eastern
DUTCH WIND ENERGY-WND,122914,1,OP,8.0,0,0,WND,uncertain
GARNET WIND ENERGY CENTER-WND,122914,1,OP,6.5,0,0,WND,Western
LORAINE WINDPARK PROJECT LLC-WND,,1,OP,150.0,,,WND,ERCOT
ADELANTO SOLAR PROJECT-SUN,309154,1,OP,10.0, , ,SUN,Western
PINE TREE SOLAR PROJECT-SUN,310223,1,OP,8.5, , ,SUN,Western
MACLAY SOLAR PROJECT-SUN,306489,1,OP,2.2, , ,SUN,Western
PACIFIC CRUISE SHIP TERMINALS BERTH 93-SUN,306489,1,OP,1.1,0,0,SUN,Western
1420 COIL AV #C-SUN,310179,1,OP,1.3, , ,SUN,Western
OCCIDENTAL COLLEGE SOLAR PROJECT-SUN,310179,1,OP,1.0,0,0,SUN,Western
METRO SUPPORT SERVICES CENTER SOLAR-SUN,310527,1,OP,1.2, , ,SUN,Western
LOS ANGELES HARBOR COLLEGE-SUN,310179,1,OP,2.2, , ,SUN,Western
CEDAR POINT WIND-WND,204007,1,OP,252.0,0.0,0.0,WND,Western
SAN LUIS VALLEY SOLAR RANCH-SUN,204026,1,OP,35.0, , ,SUN,Western
COPPER CROSSING SOLAR LLC-SUN,,1,OP,20.0,,,SUN,Western
BIG HORN WIND II-WND,206422,1,OP,50.0,0.0,0.0,WND,Western
JUNIPER CANYON I WIND PROJECT-WND,206422,1,OP,151.2,0.0,0.0,WND,Western
MAYBERRY SOLAR LLC-SUN,154111,1,OP,1.2, , ,SUN,Eastern
MONT BELVIEU COGENERATION UNIT-NG,154111,1,OP,12.3,0,0,NG,ERCOT
FPL ENERGY ILLINOIS WIND LLC-MWH,,1,OP,20.0,,,MWH,Eastern
FPL ENERGY ILLINOIS WIND LLC-WND,,1,OP,217.5,,,WND,Eastern
SUNRAY WIND I-WND,310592,1,OP,49.5,3.0,3.0,WND,Eastern
TOP OF THE WORLD WINDPOWER PROJECT-WND,204113,1,OP,200.0,0.1,0.1,WND,Western
KENT COUNTY WASTEWATER TREATMENT SOLAR-SUN,170942,1,OP,1.2, , ,SUN,Eastern
MOJAVE SOLAR PROJECT-SUN,309339,1,OP,200.0, , ,SUN,Western
CROSSROADS WIND FARM-WND,309339,1,OP,227.0,0,0,WND,Eastern
LEANING JUNIPER WIND POWER II-WND,205750,1,OP,201.0,0.0,0.0,WND,Western
DE SOLAR 10240 OLD DOWD RD-SUN,169822,1,OP,1.9, , ,SUN,Eastern
DE SOLAR 657 BRIGHAM RD-SUN,148311,1,OP,1.3, , ,SUN,Eastern
DE SOLAR 1725 DRYWALL DR-SUN,154235,1,OP,1.0, , ,SUN,Eastern
DOVER SUN PARK-SUN,170931,1,OP,10.0, , ,SUN,Eastern
ROADRUNNER SOLAR-SUN,304343,1,OP,20.0, , ,SUN,Western
PANOCHE VALLEY SOLAR FARM-SUN,304343,1,OP,140.0,0,0,SUN,Western
SILVER LAKE SOLAR FARM-SUN,143622,1,OP,1.7, , ,SUN,Eastern
WHITE OAK ENERGY LLC-WND,153381,1,OP,150.0,7.5,7.5,WND,Eastern
CARGILL B6 BIOFACTORY-OBG,204835,1,OP,2.2,0.1,0.1,OBG,Western
CARGILL DRY CREEK BIOFACTORY-OBG,205016,1,OP,2.4000000000000004,0.4,0.4,OBG,Western
"KETTLE BUTTE DIGESTER, LLC-OBG",,1,OP,1.8,,,OBG,Western
ELK CITY LLC-WND,118503,1,OP,198.10000000000002,5.0,5.0,WND,Eastern
BALDWIN WIND LLC-WND,166919,1,OP,102.4,5.1,5.1,WND,Eastern
CITYCENTER CENTRAL PLANT COGEN UNITS-NG,310264,1,OP,8.0,0.5,0.5,NG,Western
GARRISON ENERGY CENTER LLC-NG,170931,1,OP,316.0,67.0,67.0,NG,Eastern
UILK WIND LLC-WND,138612,1,OP,4.5,0.0,0.0,WND,Eastern
TRENTON SOLAR FARM-SUN,138612,1,OP,1.0,0,0,SUN,Eastern
THERMO NO 1-GEO,209013,1,OP,14.0,1.8,1.8,GEO,Western
FOX ISLAND WIND LLC-WND,209013,1,OP,4.5,0,0,WND,Eastern
HENRICO-LFG,146336,1,OP,3.599999999999999,0.1,0.1,LFG,Eastern
RED MESA WIND LLC-WND,146336,1,OP,102.4,0,0,WND,Western
KEENAN II RENEWABLE ENERGY CO LLC-WND,168654,1,OP,151.8,1.0,1.0,WND,Eastern
AVENAL PARK-SUN,307390,1,OP,6.0, , ,SUN,Western
SUN CITY PROJECT LLC-SUN,307390,1,OP,20.0, , ,SUN,Western
SAND DRAG LLC-SUN,307390,1,OP,19.0, , ,SUN,Western
MORGANTOWN SOLAR PARK-SUN,141135,1,OP,1.4, , ,SUN,Eastern
510 REPP ONE-SUN,148245,1,OP,1.3, , ,SUN,Eastern
SIPHON DROP POWER PLANT-WAT,310453,1,OP,4.4,1.0,1.0,WAT,Western
MP DURHAM LLC-LFG,161653,1,OP,2.2,0.7,0.7,LFG,Eastern
MP WAYNE LLC-LFG,148081,1,OP,2.2,0.7,0.7,LFG,Eastern
POCONO SOLAR PROJECT-SUN,156222,1,OP,3.0, , ,SUN,Eastern
COGENTRIX OF ALAMOSA-SUN,204026,1,OP,30.0, , ,SUN,Western
QUESTA SOLAR FACILITY-SUN,204026,1,OP,1.0,0,0,SUN,Western
BELLEVUE SOLAR PROJECT-SUN,207077,1,OP,1.6, , ,SUN,Western
AGUA CALIENTE SOLAR PROJECT-SUN,207077,1,OP,347.7,0,0,SUN,Western
LAKEFIELD WIND PROJECT LLC-WND,170964,1,OP,205.5,0.0,0.0,WND,Eastern
ADAMS WIND GENERATIONS LLC-WND,170988,1,OP,20.0,0.1,0.1,WND,Eastern
JERSEY VALLEY GEOTHERMAL POWER PLANT-GEO,308490,1,OP,15.6,4.0,4.0,GEO,Western
GREATER SANDHILL I-SUN,204026,1,OP,19.0, , ,SUN,Western
AV SOLAR RANCH ONE-SUN,310860,1,OP,241.5, , ,SUN,Western
DRY LAKE WIND II LLC-WND,,1,OP,65.1,,,WND,Western
NEW ENGLAND WIND LLC-WND,157944,1,OP,28.5,0.0,0.0,WND,Eastern
LINDEN SOLAR FARM-SUN,133141,1,OP,2.7, , ,SUN,Eastern
YARDVILLE SOLAR FARM-SUN,141136,1,OP,3.6, , ,SUN,Eastern
WEA TEXAS BAYONNE-SUN,140862,1,OP,1.5, , ,SUN,Eastern
MATRIX BUILDINGS A&B (PERTH AMBOY) SOLAR-SUN,140862,1,OP,2.5,0,0,SUN,Eastern
COMMUNITY WIND NORTH LLC-WND,171264,1,OP,30.0,1.0,1.0,WND,Eastern
RIDGEWIND-WND,158865,1,OP,25.3,1.0,1.0,WND,Eastern
ASHTABULA WIND III LLC-WND,135378,1,OP,62.4,3.1,3.1,WND,Eastern
GSK YORK RDC SOLAR FACILITY-SUN,146589,1,OP,1.0, , ,SUN,Eastern
UASTP I-SUN,307177,1,OP,1.2, , ,SUN,Western
BIG SKY DAIRY DIGESTER-OBG,204843,1,OP,1.4,0.4,0.4,OBG,Western
GENESIS SOLAR ENERGY PROJECT-SUN,306811,1,OP,250.0,14.7,14.7,SUN,uncertain
DANIELSON WIND FARMS LLC-WND,170992,1,OP,20.0,0.1,0.1,WND,Eastern
DOW JONES SOUTH BRUNSWICK SOLAR-SUN,132388,1,OP,3.6, , ,SUN,Eastern
CANNELTON HYDROELECTRIC PLANT-WAT,139973,1,OP,87.9,1.0,1.0,WAT,Eastern
SMITHLAND HYDROELECTRIC PLANT-WAT,169273,1,OP,75.9,1.0,1.0,WAT,Eastern
WILLOW ISLAND HYDROELECTRIC PLANT-WAT,129173,1,OP,44.0,1.0,1.0,WAT,Eastern
TAYLORSVILLE SOLAR LLC-SUN,169534,1,OP,1.0, , ,SUN,Eastern
NORTHWEST REGIONAL-LFG,301246,1,OP,3.2,0.8,0.8,LFG,Western
ONEIDA HERKIMER-LFG,145226,1,OP,3.2,0.8,0.8,LFG,Eastern
EAGLE VALLEY (MI)-LFG,163116,1,OP,3.2,0.8,0.8,LFG,Eastern
PRAIRIE VIEW IL-LFG,157570,1,OP,4.800000000000001,0.8,0.8,LFG,Eastern
PRAIRIE BLUFF-LFG,149534,1,OP,1.6,0.8,0.8,LFG,Eastern
WEST CAMDEN-LFG,170305,1,OP,4.800000000000001,0.8,0.8,LFG,Eastern
GENEVA-LFG,170305,1,OP,4.0,0,0,LFG,Eastern
MAHONING-LFG,170305,1,OP,4.0,0,0,LFG,Eastern
KNOUSE SOLAR PROJECT 1-SUN,123397,1,OP,1.3, , ,SUN,Eastern
NOTUS WIND 1-WND,135447,1,OP,1.7,0.0,0.0,WND,Eastern
SHERBINO II-WND,310870,1,OP,145.0,30.0,30.0,WND,ERCOT
ELK WIND FARM-WND,310870,1,OP,40.8,0,0,WND,Eastern
GRATIOT WIND PARK-WND,128548,1,OP,102.0,4.0,4.0,WND,Eastern
YOLO COUNTY SOLAR PROJECT-SUN,310837,1,OP,1.0, , ,SUN,Western
BUFFALO RIDGE II LLC-WND,310837,1,OP,210.0,0,0,WND,Eastern
DOUBLE A DIGESTER-OBG,,1,OP,4.5,,,OBG,uncertain
RYEGRASS WINDFARM-WND,205041,1,OP,23.0,1.0,1.0,WND,Western
HAMMETT HILL WINDFARM-WND,205041,1,OP,23.0,1.0,1.0,WND,Western
MAINLINE WINDFARM-WND,205041,1,OP,23.0,1.0,1.0,WND,Western
DESERT MEADOW WINDFARM-WND,205041,1,OP,23.0,1.0,1.0,WND,Western
COLD SPRINGS WINDFARM-WND,205041,1,OP,23.0,1.0,1.0,WND,Western
OAK GLEN WIND FARM-WND,139664,1,OP,44.0,0.4,0.4,WND,Eastern
BELLEFONTAINE GAS PRODUCERS LLC-LFG,,1,OP,4.800000000000001,,,LFG,uncertain
VALLEY VIEW TRANSMISSION LLC-WND,173518,1,OP,10.0,0.0,0.0,WND,Eastern
SOLAR STAR NORTH CAROLINA II LLC-SUN,169744,1,OP,5.0, , ,SUN,Eastern
DAVIDSON GAS PRODUCERS LLC-LFG,169680,1,OP,1.6,1.1,1.1,LFG,Eastern
JUNIPER RIDGE HYDROELECTRIC PROJECT-WAT,206825,1,OP,1.1,1.0,1.0,WAT,uncertain
"SOLAR PARK GAINESVILLE, LLC-SUN",154495,1,OP,1.6, , ,SUN,Eastern
CALIFORNIA VALLEY SOLAR RANCH-SUN,300126,1,OP,249.8, , ,SUN,Western
SOLAR PHOTOVOLTAIC PROJECT #42-SUN,309415,1,OP,5.0, , ,SUN,Western
SILVER STATE SOLAR POWER NORTH-SUN,309415,1,OP,50.0,0,0,SUN,Western
PINE TREE ACRES WM LFGTE-LFG,145625,1,OP,12.799999999999999,0.8,0.8,LFG,Eastern
TWO PONDS WINDFARM-WND,205041,1,OP,23.0,1.0,1.0,WND,Western
MCGINNESS HILLS-GEO,301844,1,OP,66.6,6.0,6.0,GEO,Western
LAUREL MOUNTAIN-WND,,1,OP,97.6,,,WND,uncertain
LAUREL MOUNTAIN-MWH,,1,OP,16.0,,,MWH,uncertain
PILESGROVE-SUN,171649,1,OP,17.7, , ,SUN,Eastern
BLUE CREEK WIND PROJECT-WND,171649,1,OP,302.0,0,0,WND,Eastern
TUSCARORA GEOTHERMAL POWER PLANT-GEO,304423,1,OP,21.4,9.0,9.0,GEO,Western
NRG SOLAR BORREGO I-SUN,,1,OP,26.0,,,SUN,Western
SAN EMIDIO-GEO,304423,1,OP,6.0,0,0,GEO,Western
SENECA SUSTAINABLE ENERGY LLC-WDS,304423,1,OP,19.8,0,0,WDS,Western
145 TALMADGE SOLAR-SUN,143622,1,OP,3.8, , ,SUN,Eastern
MOUNTAIN VIEW IV-WND,143622,1,OP,49.0,0,0,WND,Western
CALTECH CENTRAL-OBG,143622,1,OP,1.0999999999999999,0,0,OBG,uncertain
"MARTINS CREEK SOLAR NC, LLC-SUN",155248,1,OP,0.9, , ,SUN,Eastern
NAPOLEON SOLAR I-SUN,137334,1,OP,8.0, , ,SUN,Eastern
BISHOP HILL ENERGY LLC-WND,122018,1,OP,200.0,0.0,0.0,WND,Eastern
ROMARK PA SOLAR-SUN,171823,1,OP,1.8, , ,SUN,Eastern
BLUE RIDGE LANDFILL-LFG,171762,1,OP,6.4,0.8,0.8,LFG,Eastern
WESTERVELT MOUNDVILLE COGEN-WDS,142335,1,OP,8.2,2.0,2.0,WDS,uncertain
CRYSTAL LAKE 3 LLC-WND,142335,1,OP,66.0,0,0,WND,Eastern
GARDEN WIND LLC-WND,142335,1,OP,150.0,0,0,WND,Eastern
MARLBORO MILL-BLQ,152213,1,OP,34.2,15.0,15.0,BLQ,uncertain
MURRAY HILL SOLAR-SUN,140978,1,OP,1.0, , ,SUN,Eastern
DARTMOUTH SOLAR-SUN,135449,1,OP,1.6, , ,SUN,Eastern
RALLS WIND FARM-WND,309326,1,OP,10.0,0.0,0.0,WND,ERCOT
JOHN L. FEATHERSTONE PLANT-GEO,310447,1,OP,49.9,15.0,15.0,GEO,Western
CHITTENDEN COUNTY SOLAR PARTNERS-SUN,171579,1,OP,2.2, , ,SUN,uncertain
"SENTINEL ENERGY CENTER, LLC-NG",,1,OP,800.0,,,NG,Western
MARIPOSA ENERGY PROJECT-NG,309511,1,OP,199.6,25.0,25.0,NG,Western
MANZANA WIND LLC-WND,308310,1,OP,189.0,0.0,0.0,WND,Western
FLEMINGTON SOLAR-SUN,132374,1,OP,7.9, , ,SUN,Eastern
FRENCHTOWN I SOLAR-SUN,132374,1,OP,3.0,0,0,SUN,Eastern
FRENCHTOWN II SOLAR-SUN,132374,1,OP,3.0,0,0,SUN,Eastern
LEBANON SOLAR-SUN,143613,1,OP,2.0, , ,SUN,Eastern
OAK GROVE POWER PRODUCERS-LFG,173235,1,OP,3.4,1.1,1.1,LFG,Eastern
IMPERIAL SOLAR ENERGY CENTER SOUTH-SUN,309012,1,OP,128.9, , ,SUN,Western
IMPERIAL SOLAR ENERGY CENTER WEST-SUN,309012,1,OP,148.7, , ,SUN,Western
SAMPSON COUNTY DISPOSAL-LFG,147204,1,OP,9.6,0.5,0.5,LFG,Eastern
SETTLERS TRAIL WIND FARM LLC-WND,138305,1,OP,150.4,0.0,0.0,WND,Eastern
MASSER FARMS REALTY SOLAR-SUN,138305,1,OP,0.7,0,0,SUN,Eastern
TIETON DAM HYDRO ELECTRIC PROJECT-WAT,206487,1,OP,13.8,2.0,2.0,WAT,Western
STROUD SOLAR STATION-SUN,304332,1,OP,20.0, , ,SUN,Western
FIVE POINTS SOLAR STATION-SUN,304332,1,OP,15.0,0,0,SUN,Western
WESTSIDE SOLAR STATION-SUN,304332,1,OP,15.0,0,0,SUN,Western
LAUREL WIND FARM-WND,304332,1,OP,119.6,0,0,WND,Eastern
ROLLING HILLS WIND FARM-WND,304332,1,OP,443.9,0,0,WND,Eastern
PERDIDO-LFG,150194,1,OP,3.0,1.0,1.0,LFG,Eastern
TECO CHP-1-NG,310232,1,OP,48.0,22.0,22.0,NG,ERCOT
MONROE GENERATING STATION-NG,169936,1,OP,24.0,1.0,1.0,NG,Eastern
FRV SI TRANSPORT SOLAR LP-SUN,310594,1,OP,1.0, , ,SUN,Western
RV CSU POWER II LLC-SUN,205899,1,OP,3.0, , ,SUN,Western
CARSON SOLAR I-SUN,205899,1,OP,1.4,0,0,SUN,Western
OCOTILLO EXPRESS LLC-WND,300850,1,OP,265.4,265.4,265.4,WND,Western
WALNUT CREEK ENERGY PARK-NG,301535,1,OP,485.0,48.0,48.0,NG,Western
KODE NOVUS I-WND,168659,1,OP,80.0,16.0,16.0,WND,Eastern
DEWIND FRISCO-WND,310118,1,OP,20.0,4.0,4.0,WND,Eastern
TREXLERTOWN SOLAR ARRAY NORTH AND SOUTH-SUN,310118,1,OP,1.4,0,0,SUN,Eastern
TRINITY HILLS-WND,309361,1,OP,225.0,45.0,45.0,WND,ERCOT
GIFFEN-SUN,309869,1,OP,10.0, , ,SUN,Western
CANTUA SOLAR STATION-SUN,309296,1,OP,20.0, , ,SUN,Western
HURON SOLAR STATION-SUN,,1,OP,20.0,,,SUN,Western
ROGER ROAD WWTP-SUN,309245,1,OP,0.9, , ,SUN,Western
KAPAA PHOTOVOLTAIC PROJECT-SUN,157724,1,OP,1.0, , ,SUN,uncertain
NORTH HURLBURT WIND LLC-WND,205750,1,OP,265.0,0.0,0.0,WND,Western
KAWAILOA WIND-WND,167590,1,OP,69.0,0.0,0.0,WND,uncertain
PALOUSE-WND,206429,1,OP,105.3,0.0,0.0,WND,Western
BINGHAM WIND-WND,161323,1,OP,186.0,0.0,0.0,WND,Eastern
SOLAR PHOTOVOLTAIC PROJECT #32-SUN,310647,1,OP,1.5, , ,SUN,Western
SOLAR PHOTOVOLTAIC PROJECT #33-SUN,310647,1,OP,1.0, , ,SUN,Western
SOLAR PHOTOVOLTAIC PROJECT #44-SUN,,1,OP,8.0,,,SUN,uncertain
CALIFORNIA STATE UNIVERSITY SAN BERNARDI-NG,,1,OP,1.4,,,NG,Western
SOUTH HURLBURT WIND LLC-WND,205750,1,OP,290.0,0.0,0.0,WND,Western
HORSESHOE BEND WIND LLC-WND,205750,1,OP,290.0,0.0,0.0,WND,Western
GARLAND CANAL POWER PLANT-WAT,206540,1,OP,2.0,1.2,1.2,WAT,Western
SHIRLEY WIND-WND,144289,1,OP,20.0,0.1,0.1,WND,Eastern
AFA SOLAR FARM-SUN,205675,1,OP,5.5, , ,SUN,Western
PIO PICO ENERGY CENTER-NG,310812,1,OP,318.0,50.0,50.0,NG,Western
LA SENITA-SUN,300158,1,OP,1.0, , ,SUN,Western
SUNNYVALE CITY OF WPCP-LFG,300158,1,OP,1.6,0,0,LFG,Western
SUNSET RESERVOIR NORTH BASIN-SUN,300158,1,OP,4.5,0,0,SUN,Western
CHINO SOLAR VALLEY-SUN,300158,1,OP,19.0,0,0,SUN,Western
COTTON CENTER SOLAR-SUN,,1,OP,17.0,,,SUN,uncertain
PALOMA SOLAR-SUN,,1,OP,17.6,,,SUN,uncertain
HYDER SOLAR-SUN,,1,OP,22.0,,,SUN,Western
ALGONQUIN POWER SANGER LLC-NG,310134,1,OP,61.5,3.0,3.0,NG,Western
"RP-ORLANDO, LLC-SUN",151739,1,OP,5.1, , ,SUN,Eastern
GE - TEHACHAPI-WND,,1,OP,7.1,,,WND,uncertain
ALBUQUERQUE SOLAR ENERGY CENTER-SUN,307618,1,OP,2.0, , ,SUN,Western
RECORD HILL WIND-WND,136662,1,OP,50.6,0.0,0.0,WND,Eastern
COOPER FARMS VW PROJECT-WND,171491,1,OP,4.5,4.5,4.5,WND,Eastern
LOS LUNAS SOLAR ENERGY CENTER-SUN,171491,1,OP,7.0,0,0,SUN,Western
CCCSD WASTEWATER TREATMENT PLNT-NG,309537,1,OP,3.0,1.5,1.5,NG,Western
ETS EWING SOLAR FACILITY-SUN,309537,1,OP,1.3,0,0,SUN,Eastern
DEMING SOLAR ENERGY CENTER-SUN,308703,1,OP,9.0, , ,SUN,Western
LAS VEGAS SOLAR ENERGY CENTER-SUN,308518,1,OP,5.0, , ,SUN,Western
ALAMOGORDO SOLAR ENERGY CENTER-SUN,310470,1,OP,4.9, , ,SUN,Western
PATU WIND FARM LLC-WND,202343,1,OP,9.0,0.0,0.0,WND,Western
ROBERT O SCHULZ SOLAR FARM-SUN,310805,1,OP,1.3, , ,SUN,Western
BROADRIDGE COGEN-NG,303839,1,OP,4.2,0.5,0.5,NG,Western
BROADRIDGE COGEN-SUN,303839,1,OP,0.8, , ,SUN,Western
ALLENWOOD-LFG,166936,1,OP,3.2,0.8,0.8,LFG,Eastern
LYCOMING COUNTY-LFG,166936,1,OP,3.0,0.8,0.8,LFG,Eastern
BATTERY ENERGY STORAGE SYSTEM-MWH,166936,1,OP,40.0,0,0,MWH,uncertain
UNIVERSITY OF CALIFORNIA SAN DIEGO-MWH,,1,OP,2.5,,,MWH,uncertain
UNIVERSITY OF CALIFORNIA SAN DIEGO-NG,,1,OP,30.0,,,NG,uncertain
OXNARD PAPER MILL-NG,307843,1,OP,29.0,12.0,12.0,NG,Western
SHILOH III WIND PROJECT LLC-WND,307843,1,OP,100.0,0,0,WND,Western
MATRIX STULTS ROAD SOLAR FACILITY-SUN,132271,1,OP,2.6, , ,SUN,Eastern
LONG ISLAND SOLAR FARM LLC-SUN,141047,1,OP,31.5, , ,SUN,Eastern
"MINCO WIND I, LLC-WND",149764,1,OP,99.2,0.0,0.0,WND,Eastern
"HATCH SOLAR ENERGY CENTER I, LLC-SUN",,1,OP,5.0,,,SUN,Western
BROKEN BOW WIND LLC-WND,161723,1,OP,79.9,1.0,1.0,WND,Eastern
TEICHERT MATERIALS-TEICHERT VERNALIS-WND,310871,1,OP,1.0,0.1,0.1,WND,Western
PINNACLE WIND FORCE LLC-WND,147461,1,OP,55.2,1.0,1.0,WND,Eastern
BRIDGE STREET 1 & 2-DFO,136463,1,OP,5.0,1.5,1.5,DFO,Eastern
"FORT HILL 1, 2, 3 & 4-DFO",136508,1,OP,10.0,1.5,1.5,DFO,Eastern
FISHERS ISLAND 1-DFO,136508,1,OP,2.5,0,0,DFO,Eastern
GARY COURT 1 & 2-DFO,136463,1,OP,5.0,1.5,1.5,DFO,Eastern
JEWETT CITY 1-DFO,136440,1,OP,2.5,1.5,1.5,DFO,Eastern
LNG 1 & 2-DFO,136489,1,OP,5.0,1.5,1.5,DFO,Eastern
LEBANON PINES 1 & 2-DFO,136475,1,OP,5.0,1.5,1.5,DFO,Eastern
WATER TREATMENT 1 & 2-DFO,136463,1,OP,5.0,1.5,1.5,DFO,Eastern
EASTSIDE WWTP-DFO,162750,1,OP,5.4,1.8,1.8,DFO,Eastern
WARD WTP-DFO,162750,1,OP,2.0,1.0,1.0,DFO,Eastern
WESTSIDE WWTP-DFO,169682,1,OP,1.8,1.8,1.8,DFO,Eastern
NEW HARVEST WIND PROJECT LLC-WND,169682,1,OP,100.0,0,0,WND,Eastern
LE WIND TURBINE 1-WND,148689,1,OP,2.5,0.0,0.0,WND,Eastern
WAVERLY WIND FARM LLC-WND,168725,1,OP,199.0,50.0,50.0,WND,Eastern
BLUE CANYON WINDPOWER VI LLC-WND,168537,1,OP,100.0,4.7,4.7,WND,Eastern
HIDALGO WIND FARM LLC-WND,306136,1,OP,250.0,1.0,1.0,WND,ERCOT
PAULDING WIND FARM II-WND,160666,1,OP,99.0,0.7,0.7,WND,Eastern
RISING TREE WIND FARM-WND,310358,1,OP,79.2,1.0,1.0,WND,Western
NORWICH WWTP-DFO,136489,1,OP,2.0,0.1,0.1,DFO,Eastern
"BOS DAIRY, LLC-NG",160395,1,OP,0.8999999999999999,0.2,0.2,NG,uncertain
FOUNDATION ST-WND,310628,1,OP,2.0,0.1,0.1,WND,Western
MEADOW LAKE WIND FARM V LLC-WND,123277,1,OP,100.0,2.0,2.0,WND,Eastern
GASTON MEMORIAL HOSPITAL-DFO,169715,1,OP,1.8,0.6,0.6,DFO,Eastern
LONG CREEK WASTE WATER PLANT-DFO,173580,1,OP,5.1,0.6,0.6,DFO,Eastern
WOLVERINE-WND,173580,1,OP,1.5,0,0,WND,Eastern
BULLDOG-WND,173580,1,OP,1.5,0,0,WND,Eastern
LINDEN WIND ENERGY PROJECT-WND,206427,1,OP,50.0,2.0,2.0,WND,Western
UNION CITY WIND TURBINE-WND,160678,1,OP,1.0,0.0,0.0,WND,Eastern
RANDOLPH EASTERN SCHOOL WIND TURBINE-WND,160678,1,OP,1.0,0.0,0.0,WND,Eastern
IRONWOOD WIND-WND,157239,1,OP,167.9,0.1,0.1,WND,Eastern
500 VIRGINIA SOLAR-SUN,141127,1,OP,1.0, , ,SUN,Eastern
"VESTAS TOWERS AMERICA, INC.-WND",205672,1,OP,1.8,0.0,0.0,WND,Western
PRAIRIE ROSE WIND FARM-WND,138033,1,OP,200.0,0.1,0.1,WND,Eastern
CITY & COUNTY OF DENVER AT DENVER INT'L-SUN,138033,1,OP,3.4,0,0,SUN,Western
MCCORMICK & CO. INC. AT BELCAMP-SUN,138033,1,OP,1.4,0,0,SUN,Eastern
"TOYS R US- DE, INC. AT MT. OLIVE, NJ-SUN",138033,1,OP,4.1,0,0,SUN,Eastern
ZOTOS INTERNATIONAL WPGF-WND,145117,1,OP,3.4,0.5,0.5,WND,Eastern
ELM CREEK WIND II LLC-WND,173521,1,OP,148.8,0.0,0.0,WND,Eastern
REGULUS SOLAR PROJECT-SUN,,1,OP,60.0,,,SUN,Western
ADOBE SOLAR-SUN,,1,OP,20.0,,,SUN,Western
YAMHILL SOLAR LLC-SUN,207077,1,OP,1.0, , ,SUN,Western
OREGON STATE UNIVERSITY ENERGY CENTER-NG,207077,1,OP,5.7,0,0,NG,Western
BAKERSFIELD COLLEGE SOLAR 01-SUN,303106,1,OP,1.1, , ,SUN,Western
"TEMESCAL CANYON RV, LLC-SUN",,1,OP,1.5,,,SUN,Western
AVRA VALLEY SOLAR-SUN,309687,1,OP,25.0, , ,SUN,Western
VINELAND MAYS LANDING SOLAR-SUN,160644,1,OP,3.7, , ,SUN,Eastern
MANALAPAN VILLAGE SOLAR-SUN,143942,1,OP,3.5, , ,SUN,Eastern
MCGRAW HILL SOLAR-SUN,167574,1,OP,12.0, , ,SUN,Eastern
CIMARRON WINDPOWER II-WND,167574,1,OP,131.0,0,0,WND,Eastern
ASTORIA ENERGY II-NG,134797,1,OP,540.0,120.0,120.0,NG,Eastern
SAF HYDROELECTRIC LLC-WAT,159939,1,OP,9.599999999999998,0.3,0.3,WAT,Eastern
